organization_id,name,organization_type,place_id,district,member_count,team_count,employee_capacity,name_source,is_real_name,match_confidence,max_match_distance_m,work_place_count,source,source_id,source_url,description
ORG_UNRES_W660867512,Unidentified Residential at W660867512,residential,PL_W660867512,Scarborough,1,1,40,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660867512,https://www.openstreetmap.org/way/660867512,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660867635,Unidentified Residential at W660867635,residential,PL_W660867635,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660867635,https://www.openstreetmap.org/way/660867635,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660934386,Unidentified Commercial at W660934386,commercial,PL_W660934386,North York,1,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660934386,https://www.openstreetmap.org/way/660934386,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660934398,Unidentified Commercial at W660934398,commercial,PL_W660934398,North York,1,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660934398,https://www.openstreetmap.org/way/660934398,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660934400,Unidentified Commercial at W660934400,commercial,PL_W660934400,North York,2,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660934400,https://www.openstreetmap.org/way/660934400,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660934412,Unidentified Commercial at W660934412,commercial,PL_W660934412,North York,2,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660934412,https://www.openstreetmap.org/way/660934412,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660934414,Unidentified Commercial at W660934414,commercial,PL_W660934414,North York,1,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660934414,https://www.openstreetmap.org/way/660934414,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660934776,Unidentified Industrial at 60 Alness Street,industrial,PL_W660934776,North York,1,1,70,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660934776,https://www.openstreetmap.org/way/660934776,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660934782,Unidentified Industrial at W660934782,industrial,PL_W660934782,North York,1,1,70,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660934782,https://www.openstreetmap.org/way/660934782,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660934797,Unidentified Industrial at W660934797,industrial,PL_W660934797,North York,1,1,70,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660934797,https://www.openstreetmap.org/way/660934797,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660934826,Unidentified Industrial at W660934826,industrial,PL_W660934826,North York,1,1,70,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660934826,https://www.openstreetmap.org/way/660934826,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660934829,Unidentified Industrial at W660934829,industrial,PL_W660934829,North York,1,1,70,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660934829,https://www.openstreetmap.org/way/660934829,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660980586,Unidentified Residential at W660980586,residential,PL_W660980586,Scarborough,1,1,40,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660980586,https://www.openstreetmap.org/way/660980586,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W660981669,Unidentified Residential at W660981669,residential,PL_W660981669,Scarborough,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W660981669,https://www.openstreetmap.org/way/660981669,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W661021443,Unidentified Commercial at W661021443,commercial,PL_W661021443,Old Toronto,2,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W661021443,https://www.openstreetmap.org/way/661021443,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W661021552,Unidentified Commercial at W661021552,commercial,PL_W661021552,Old Toronto,2,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W661021552,https://www.openstreetmap.org/way/661021552,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W661022272,Unidentified Industrial at W661022272,industrial,PL_W661022272,Old Toronto,1,1,70,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W661022272,https://www.openstreetmap.org/way/661022272,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W661022274,Unidentified Industrial at W661022274,industrial,PL_W661022274,Old Toronto,1,1,70,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W661022274,https://www.openstreetmap.org/way/661022274,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W661035503,Unidentified Commercial at W661035503,commercial,PL_W661035503,Brampton,2,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W661035503,https://www.openstreetmap.org/way/661035503,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W661035504,Unidentified Commercial at W661035504,commercial,PL_W661035504,Brampton,1,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W661035504,https://www.openstreetmap.org/way/661035504,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W661047830,Unidentified Office at W661047830,office,PL_W661047830,Markham,1,1,80,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W661047830,https://www.openstreetmap.org/way/661047830,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W661048102,Unidentified Residential at W661048102,residential,PL_W661048102,Markham,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W661048102,https://www.openstreetmap.org/way/661048102,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W661048640,Unidentified Residential at W661048640,residential,PL_W661048640,Markham,1,1,40,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W661048640,https://www.openstreetmap.org/way/661048640,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W661048758,Unidentified Residential at W661048758,residential,PL_W661048758,Markham,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W661048758,https://www.openstreetmap.org/way/661048758,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W661049299,Unidentified Residential at W661049299,residential,PL_W661049299,Markham,1,1,2,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W661049299,https://www.openstreetmap.org/way/661049299,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W661049306,Unidentified Office at 7455 Birchmount Road,office,PL_W661049306,Markham,2,1,160,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W661049306,https://www.openstreetmap.org/way/661049306,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W661049712,Unidentified Commercial at W661049712,commercial,PL_W661049712,Markham,1,1,60,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W661049712,https://www.openstreetmap.org/way/661049712,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W661049738,Unidentified Office at W661049738,office,PL_W661049738,Markham,1,1,80,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W661049738,https://www.openstreetmap.org/way/661049738,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W661050416,Unidentified Office at W661050416,office,PL_W661050416,Markham,1,1,80,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W661050416,https://www.openstreetmap.org/way/661050416,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
ORG_UNRES_W661065097,Unidentified Industrial at W661065097,industrial,PL_W661065097,Vaughan,1,1,70,unresolved_osm,false,unresolved,0.0,1,OpenStreetMap,W661065097,https://www.openstreetmap.org/way/661065097,OSM records the workplace location and category but no verified organization name; the explicit placeholder is retained instead of inventing a company.
