person_id,organization_id,team_id,member_role,work_place_id,match_distance_m,match_confidence
P07870,ORG_N7575669938,ORG_N7575669938_T001,高级软件工程师,PL_N7575669938,0.0,verified
P07871,ORG_W32773286,ORG_W32773286_T001,财务专员,PL_W32773286,0.0,verified
P07872,ORG_N13958416922,ORG_N13958416922_T001,理发师,PL_N13958416922,0.0,verified
P07873,ORG_UNRES_W661774617,ORG_UNRES_W661774617_T001,搬运工,PL_W661774617,0.0,unresolved
P07874,ORG_UNRES_W66979817,ORG_UNRES_W66979817_T001,仓库操作员,PL_W66979817,0.0,unresolved
P07875,ORG_UNRES_W659833320,ORG_UNRES_W659833320_T001,电工,PL_W659833320,0.0,unresolved
P07876,ORG_N3440216089,ORG_N3440216089_T001,房产经纪,PL_W55029513,25.5,medium
P07877,ORG_W436018569,ORG_W436018569_T001,销售代表,PL_W436018569,0.0,verified
P07878,ORG_W1418991792,ORG_W1418991792_T001,客户经理,PL_W1418991792,0.0,verified
P07879,ORG_W61014137,ORG_W61014137_T001,酒店服务人员,PL_W61014137,0.0,verified
P07880,ORG_N2547436272,ORG_N2547436272_T001,零售店员,PL_N2547436272,0.0,verified
P07881,ORG_UNRES_W67140566,ORG_UNRES_W67140566_T001,焊工,PL_W67140566,0.0,unresolved
P07882,ORG_W32556080,ORG_W32556080_T001,高级数据分析师,PL_W32556080,0.0,verified
P07883,ORG_N8450477882,ORG_N8450477882_T001,零售店员,PL_N8450477882,0.0,verified
P07884,ORG_UNRES_W661822388,ORG_UNRES_W661822388_T001,自由设计师,PL_W661822388,0.0,unresolved
P07885,ORG_N11774144078,ORG_N11774144078_T001,美容师,PL_N11774144078,0.0,verified
P07886,ORG_W34545829,ORG_W34545829_T001,酒店服务人员,PL_W34545829,0.0,verified
P07887,ORG_W23447424,ORG_W23447424_T002,博士研究生,PL_W23447424,0.0,verified
P07888,ORG_W402553502,ORG_W402553502_T001,项目经理,PL_W402553502,0.0,verified
P07889,ORG_UNRES_W978051265,ORG_UNRES_W978051265_T001,私教,PL_W978051265,0.0,unresolved
P07890,ORG_UNRES_W659427973,ORG_UNRES_W659427973_T001,高级运营专员,PL_W659427973,0.0,unresolved
P07891,ORG_N2558957620,ORG_N2558957620_T001,餐厅服务员,PL_N2558957620,0.0,verified
P07892,ORG_N13890109307,ORG_N13890109307_T001,本科生,PL_N13890109307,0.0,verified
P07893,ORG_UNRES_W659605645,ORG_UNRES_W659605645_T001,快递员,PL_W659605645,0.0,unresolved
P07894,ORG_N2548856098,ORG_N2548856098_T001,行政专员,PL_W676108757,49.3,medium
P07895,ORG_N2482519937,ORG_N2482519937_T001,行政专员,PL_N2482519937,0.0,verified
P07896,ORG_N4046116331,ORG_N4046116331_T001,项目经理,PL_N4046116331,0.0,verified
P07897,ORG_UNRES_W34209447,ORG_UNRES_W34209447_T001,仓库操作员,PL_W34209447,0.0,unresolved
P07898,ORG_N4558083657,ORG_N4558083657_T001,厨师,PL_N4558083657,0.0,verified
P07899,ORG_N12682724060,ORG_N12682724060_T001,网店经营者,PL_N12682724060,0.0,verified
P07900,ORG_W22372252,ORG_W22372252_T001,健身教练,PL_W22372252,0.0,verified
P07901,ORG_N1282257500,ORG_N1282257500_T001,餐厅服务员,PL_N1282257500,0.0,verified
P07902,ORG_N3750046598,ORG_N3750046598_T001,HR经理,PL_N3750046598,0.0,verified
P07903,ORG_N10695426371,ORG_N10695426371_T001,软件工程师,PL_N10695426371,0.0,verified
P07904,ORG_N7129252051,ORG_N7129252051_T001,运营专员,PL_N7129252051,0.0,verified
P07905,ORG_W58867180,ORG_W58867180_T001,销售代表,PL_W58867180,0.0,verified
P07906,ORG_W44076451,ORG_W44076451_T001,厨师,PL_W44076451,0.0,verified
P07907,ORG_N2681580824,ORG_N2681580824_T001,本科生,PL_N2681580824,0.0,verified
P07908,ORG_UNRES_W662149704,ORG_UNRES_W662149704_T001,高级软件工程师,PL_W662149704,0.0,unresolved
P07909,ORG_N1142872979,ORG_N1142872979_T001,本科生,PL_N1142872979,0.0,verified
P07910,ORG_N5709312026,ORG_N5709312026_T001,客户专员,PL_N5709312026,0.0,verified
P07911,ORG_N2884419126,ORG_N2884419126_T001,本科生,PL_N2884419126,0.0,verified
P07912,ORG_W58869658,ORG_W58869658_T001,财务专员,PL_W58869658,0.0,verified
P07913,ORG_UNRES_W34571520,ORG_UNRES_W34571520_T001,行政专员,PL_W34571520,0.0,unresolved
P07914,ORG_N12190946450,ORG_N12190946450_T001,厨师,PL_N12190946450,0.0,verified
P07915,ORG_UNRES_W1125984086,ORG_UNRES_W1125984086_T001,财务专员,PL_W1125984086,0.0,unresolved
P07916,ORG_N3811486813,ORG_N3811486813_T001,客户专员,PL_N3811486813,0.0,verified
P07917,ORG_UNRES_W32120099,ORG_UNRES_W32120099_T001,焊工,PL_W32120099,0.0,unresolved
P07918,ORG_W143654375,ORG_W143654375_T001,咨询顾问,PL_W143654375,0.0,verified
P07919,ORG_W286262607,ORG_W286262607_T001,高级运营专员,PL_W79659932,42.9,medium
P07920,ORG_W32539524,ORG_W32539524_T001,HR经理,PL_W32539524,0.0,verified
P07921,ORG_N13897158549,ORG_N13897158549_T001,HR经理,PL_W1194900603,14.2,high
P07922,ORG_N2570624431,ORG_N2570624431_T001,客户经理,PL_W1424015290,34.0,medium
P07923,ORG_N4965021352,ORG_N4965021352_T001,收银员,PL_N4965021352,0.0,verified
P07924,ORG_UNRES_W662146575,ORG_UNRES_W662146575_T001,维修技师,PL_W662146575,0.0,unresolved
P07925,ORG_UNRES_W58431314,ORG_UNRES_W58431314_T001,区域经理,PL_W58431314,0.0,unresolved
P07926,ORG_N7553002959,ORG_N7553002959_T001,零售店员,PL_N7553002959,0.0,verified
P07927,ORG_N4529456800,ORG_N4529456800_T001,高级运营专员,PL_N4529456800,0.0,verified
P07928,ORG_W62058577,ORG_W62058577_T001,运营专员,PL_W62058577,0.0,verified
P07929,ORG_N6386854894,ORG_N6386854894_T001,保安,PL_N6386854894,0.0,verified
P07930,ORG_N6549810023,ORG_N6549810023_T001,客服,PL_N6549810023,0.0,verified
P07931,ORG_UNRES_W456714331,ORG_UNRES_W456714331_T001,焊工,PL_W456714331,0.0,unresolved
P07932,ORG_W180193897,ORG_W180193897_T001,高级软件工程师,PL_W180193898,13.7,high
P07933,ORG_N3330175421,ORG_N3330175421_T001,项目经理,PL_W670272330,78.8,medium
P07934,ORG_W42890417,ORG_W42890417_T001,财务主管,PL_W42890417,0.0,verified
P07935,ORG_W56062962,ORG_W56062962_T001,HR经理,PL_W56062962,0.0,verified
P07936,ORG_W61429979,ORG_W61429979_T001,会计,PL_W61429979,0.0,verified
P07937,ORG_UNRES_W663827573,ORG_UNRES_W663827573_T001,配送员,PL_W663827573,0.0,unresolved
P07938,ORG_UNRES_W658233529,ORG_UNRES_W658233529_T001,软件工程师,PL_W658233529,0.0,unresolved
P07939,ORG_UNRES_W658011237,ORG_UNRES_W658011237_T001,销售代表,PL_W658011237,0.0,unresolved
P07940,ORG_N387456093,ORG_N387456093_T001,理发师,PL_N387456093,0.0,verified
P07941,ORG_W144942369,ORG_W144942369_T001,酒店服务人员,PL_W144942369,0.0,verified
P07942,ORG_UNRES_W660837092,ORG_UNRES_W660837092_T001,翻译,PL_W660837092,0.0,unresolved
P07943,ORG_UNRES_W660820104,ORG_UNRES_W660820104_T001,私教,PL_W660820104,0.0,unresolved
P07944,ORG_UNRES_W32455671,ORG_UNRES_W32455671_T001,独立程序员,PL_W32455671,0.0,unresolved
P07945,ORG_N7330169662,ORG_N7330169662_T001,客服,PL_N7330169662,0.0,verified
P07946,ORG_N5166413224,ORG_N5166413224_T001,餐厅服务员,PL_N5166413224,0.0,verified
P07947,ORG_W179297875,ORG_W179297875_T002,酒店前台,PL_W179297875,0.0,verified
P07948,ORG_N13719638635,ORG_N13719638635_T001,财务主管,PL_N13719638635,0.0,verified
P07949,ORG_UNRES_W663518499,ORG_UNRES_W663518499_T001,快递员,PL_W663518499,0.0,unresolved
P07950,ORG_UNRES_W1173242674,ORG_UNRES_W1173242674_T001,软件工程师,PL_W1173242674,0.0,unresolved
P07951,ORG_W661314360,ORG_W661314360_T001,仓库操作员,PL_W661314360,0.0,verified
P07952,ORG_UNRES_W670151105,ORG_UNRES_W670151105_T001,高级运营专员,PL_W670151105,0.0,unresolved
P07953,ORG_UNRES_W659588032,ORG_UNRES_W659588032_T001,财务专员,PL_W659588032,0.0,unresolved
P07954,ORG_N10892231389,ORG_N10892231389_T001,翻译,PL_N10892231389,0.0,verified
P07955,ORG_W796653490,ORG_W796653490_T001,HR经理,PL_W796653489,7.5,high
P07956,ORG_UNRES_W60482846,ORG_UNRES_W60482846_T001,安装工,PL_W60482846,0.0,unresolved
P07957,ORG_UNRES_W673760242,ORG_UNRES_W673760242_T001,采购专员,PL_W673760242,0.0,unresolved
P07958,ORG_N7781377932,ORG_N7781377932_T001,硕士研究生,PL_N7781377932,0.0,verified
P07959,ORG_W34545829,ORG_W34545829_T002,保安,PL_W34545829,0.0,verified
P07960,ORG_UNRES_W659831136,ORG_UNRES_W659831136_T001,自媒体从业者,PL_W659831136,0.0,unresolved
P07961,ORG_N2482519941,ORG_N2482519941_T001,翻译,PL_N2482519941,0.0,verified
P07962,ORG_UNRES_W117593766,ORG_UNRES_W117593766_T001,高级运营专员,PL_W117593766,0.0,unresolved
P07963,ORG_W43805398,ORG_W43805398_T001,采购经理,PL_W43805398,0.0,verified
P07964,ORG_N2159618452,ORG_N2159618452_T001,设计师,PL_N2159618452,0.0,verified
P07965,ORG_W59244475,ORG_W59244475_T001,高级运营专员,PL_W59244475,0.0,verified
P07966,ORG_UNRES_W706236185,ORG_UNRES_W706236185_T001,自由销售,PL_W706236185,0.0,unresolved
P07967,ORG_UNRES_W802254938,ORG_UNRES_W802254938_T001,软件工程师,PL_W802254938,0.0,unresolved
P07968,ORG_UNRES_W661206875,ORG_UNRES_W661206875_T001,私教,PL_W661206875,0.0,unresolved
P07969,ORG_UNRES_W659629257,ORG_UNRES_W659629257_T001,汽车技师,PL_W659629257,0.0,unresolved
P07970,ORG_W59244475,ORG_W59244475_T001,维修技师,PL_W59244475,0.0,verified
P07971,ORG_N8054372748,ORG_N8054372748_T001,独立承包商,PL_N8054372748,0.0,verified
P07972,ORG_W276148590,ORG_W276148590_T001,零售店员,PL_W276148590,0.0,verified
P07973,ORG_N9905852048,ORG_N9905852048_T001,零售店员,PL_N9905852048,0.0,verified
P07974,ORG_UNRES_W661250102,ORG_UNRES_W661250102_T001,运营专员,PL_W661250102,0.0,unresolved
P07975,ORG_N7534138909,ORG_N7534138909_T001,客户经理,PL_N7534138909,0.0,verified
P07976,ORG_UNRES_W918421631,ORG_UNRES_W918421631_T001,客户经理,PL_W918421631,0.0,unresolved
P07977,ORG_W179297875,ORG_W179297875_T001,酒店服务人员,PL_W179297875,0.0,verified
P07978,ORG_UNRES_W56238423,ORG_UNRES_W56238423_T001,卡车司机,PL_W56238423,0.0,unresolved
P07979,ORG_N9309942419,ORG_N9309942419_T001,财务经理,PL_N9309942419,0.0,verified
P07980,ORG_UNRES_W661021552,ORG_UNRES_W661021552_T001,项目经理,PL_W661021552,0.0,unresolved
P07981,ORG_N7581385500,ORG_N7581385500_T001,保安,PL_N7581385500,0.0,verified
P07982,ORG_N9005321677,ORG_N9005321677_T001,设计师,PL_N9005321677,0.0,verified
P07983,ORG_N6348392705,ORG_N6348392705_T001,产品经理,PL_W661292604,68.4,medium
P07984,ORG_UNRES_W660079302,ORG_UNRES_W660079302_T001,私教,PL_W660079302,0.0,unresolved
P07985,ORG_N12247061816,ORG_N12247061816_T001,区域经理,PL_N12247061816,0.0,verified
P07986,ORG_N13921346833,ORG_N13921346833_T001,客服,PL_N13921346833,0.0,verified
P07987,ORG_W58849209,ORG_W58849209_T001,高级软件工程师,PL_W670106659,94.6,medium
P07988,ORG_N1906274420,ORG_N1906274420_T001,行政专员,PL_W180549737,31.9,medium
P07989,ORG_UNRES_W56062816,ORG_UNRES_W56062816_T001,配送员,PL_W56062816,0.0,unresolved
P07990,ORG_W659094218,ORG_W659094218_T001,高级软件工程师,PL_W659094218,0.0,verified
P07991,ORG_W179297875,ORG_W179297875_T001,酒店服务人员,PL_W179297875,0.0,verified
P07992,ORG_UNRES_W141170462,ORG_UNRES_W141170462_T001,设备操作员,PL_W141170462,0.0,unresolved
P07993,ORG_N3729410887,ORG_N3729410887_T001,咖啡师,PL_N3729410887,0.0,verified
P07994,ORG_W256116927,ORG_W256116927_T001,高级软件工程师,PL_W256116927,0.0,verified
P07995,ORG_W759309224,ORG_W759309224_T001,产品经理,PL_W759309234,68.4,medium
P07996,ORG_N751991856,ORG_N751991856_T001,采购专员,PL_W43804462,25.0,medium
P07997,ORG_W23447393,ORG_W23447393_T001,本科生,PL_W23447393,0.0,verified
P07998,ORG_N59566249,ORG_N59566249_T001,HR经理,PL_W122204305,35.4,medium
P07999,ORG_UNRES_W659732765,ORG_UNRES_W659732765_T001,独立承包商,PL_W659732765,0.0,unresolved
P08000,ORG_W659840213,ORG_W659840213_T001,配送员,PL_W659840213,0.0,verified
P08001,ORG_W58559273,ORG_W58559273_T001,项目经理,PL_W58559273,0.0,verified
P08002,ORG_UNRES_W663314806,ORG_UNRES_W663314806_T001,数据分析师,PL_W663314806,0.0,unresolved
P08003,ORG_UNRES_W660934412,ORG_UNRES_W660934412_T001,财务专员,PL_W660934412,0.0,unresolved
P08004,ORG_W174674654,ORG_W174674654_T001,酒店前台,PL_W174674654,0.0,verified
P08005,ORG_W943701267,ORG_W943701267_T001,高级软件工程师,PL_W943701267,0.0,verified
P08006,ORG_UNRES_W663828867,ORG_UNRES_W663828867_T001,客户经理,PL_W663828867,0.0,unresolved
P08007,ORG_N8579734718,ORG_N8579734718_T001,产品经理,PL_N8579734718,0.0,verified
P08008,ORG_W56433525,ORG_W56433525_T001,酒店前台,PL_W56433525,0.0,verified
P08009,ORG_N1142872979,ORG_N1142872979_T001,本科生,PL_N1142872979,0.0,verified
P08010,ORG_W55029942,ORG_W55029942_T001,会计,PL_W55029942,0.0,verified
P08011,ORG_N4632397949,ORG_N4632397949_T001,美容师,PL_N4632397949,0.0,verified
P08012,ORG_N12636092445,ORG_N12636092445_T001,健身教练,PL_N12636092445,0.0,verified
P08013,ORG_N6296608714,ORG_N6296608714_T001,高级数据分析师,PL_N6296608714,0.0,verified
P08014,ORG_N11961685654,ORG_N11961685654_T001,软件工程师,PL_W125308705,24.2,high
P08015,ORG_N11554712952,ORG_N11554712952_T001,厨师,PL_N11554712952,0.0,verified
P08016,ORG_N6341973943,ORG_N6341973943_T001,零售店员,PL_N6341973943,0.0,verified
P08017,ORG_N2508951424,ORG_N2508951424_T001,部门经理,PL_W115209027,11.4,high
P08018,ORG_N10085704214,ORG_N10085704214_T001,本科生,PL_N10085704214,0.0,verified
P08019,ORG_N1172146388,ORG_N1172146388_T001,健身教练,PL_N1172146388,0.0,verified
P08020,ORG_N6175713505,ORG_N6175713505_T001,高级运营专员,PL_W1545155868,38.4,medium
P08021,ORG_N4809935025,ORG_N4809935025_T001,设计师,PL_N4809935025,0.0,verified
P08022,ORG_UNRES_W797149824,ORG_UNRES_W797149824_T001,业务负责人,PL_W797149824,0.0,unresolved
P08023,ORG_W34749848,ORG_W34749848_T001,酒店服务人员,PL_W34749848,0.0,verified
P08024,ORG_W332489853,ORG_W332489853_T001,酒店服务人员,PL_W332489853,0.0,verified
P08025,ORG_W30977087,ORG_W30977087_T001,设计师,PL_W30977087,0.0,verified
P08026,ORG_UNRES_W62364909,ORG_UNRES_W62364909_T001,卡车司机,PL_W62364909,0.0,unresolved
P08027,ORG_UNRES_W677922595,ORG_UNRES_W677922595_T001,设计师,PL_W677922595,0.0,unresolved
P08028,ORG_N9511069391,ORG_N9511069391_T001,软件工程师,PL_W137927024,38.7,medium
P08029,ORG_N618122806,ORG_N618122806_T001,自由设计师,PL_N618122806,0.0,verified
P08030,ORG_W44076451,ORG_W44076451_T001,酒店前台,PL_W44076451,0.0,verified
P08031,ORG_UNRES_W659138583,ORG_UNRES_W659138583_T001,汽车技师,PL_W659138583,0.0,unresolved
P08032,ORG_N12454273027,ORG_N12454273027_T001,高级产品经理,PL_N12454273027,0.0,verified
P08033,ORG_W662100610,ORG_W662100610_T001,快递员,PL_W662100610,0.0,verified
P08034,ORG_N6512005429,ORG_N6512005429_T001,收银员,PL_N6512005429,0.0,verified
P08035,ORG_W1347145485,ORG_W1347145485_T001,高级数据分析师,PL_W1347145485,0.0,verified
P08036,ORG_W34516164,ORG_W34516164_T001,房产经纪,PL_W34516164,0.0,verified
P08037,ORG_UNRES_W32519381,ORG_UNRES_W32519381_T001,配送员,PL_W32519381,0.0,unresolved
P08038,ORG_W113438134,ORG_W113438134_T001,房产经纪,PL_W113438143,40.1,medium
P08039,ORG_W659533830,ORG_W659533830_T001,会计,PL_W659533830,0.0,verified
P08040,ORG_N13095374585,ORG_N13095374585_T001,客服,PL_N13095374585,0.0,verified
P08041,ORG_UNRES_W60429094,ORG_UNRES_W60429094_T001,电工,PL_W60429094,0.0,unresolved
P08042,ORG_UNRES_W34483848,ORG_UNRES_W34483848_T001,配送员,PL_W34483848,0.0,unresolved
P08043,ORG_W43805112,ORG_W43805112_T001,运营专员,PL_W43805112,0.0,verified
P08044,ORG_W33564044,ORG_W33564044_T001,项目经理,PL_W1201445841,46.2,medium
P08045,ORG_W56608482,ORG_W56608482_T001,客户经理,PL_W56608482,0.0,verified
P08046,ORG_UNRES_W454931836,ORG_UNRES_W454931836_T001,建筑工人,PL_W454931836,0.0,unresolved
P08047,ORG_UNRES_W97189913,ORG_UNRES_W97189913_T001,卡车司机,PL_W97189913,0.0,unresolved
P08048,ORG_N10838194331,ORG_N10838194331_T001,网店经营者,PL_N10838194331,0.0,verified
P08049,ORG_W55036397,ORG_W55036397_T001,客服,PL_W55036397,0.0,verified
P08050,ORG_N9679844113,ORG_N9679844113_T001,采购专员,PL_N9679844113,0.0,verified
P08051,ORG_N6821379417,ORG_N6821379417_T001,客服,PL_N6821379417,0.0,verified
P08052,ORG_N13908369382,ORG_N13908369382_T001,美容师,PL_N13908369382,0.0,verified
P08053,ORG_W231284913,ORG_W231284913_T001,酒店服务人员,PL_W231284913,0.0,verified
P08054,ORG_N10647679866,ORG_N10647679866_T001,硕士研究生,PL_N10647679866,0.0,verified
P08055,ORG_UNRES_W659588026,ORG_UNRES_W659588026_T001,房产经纪,PL_W659588026,0.0,unresolved
P08056,ORG_N10780168409,ORG_N10780168409_T001,厨师,PL_N10780168409,0.0,verified
P08057,ORG_UNRES_W304713368,ORG_UNRES_W304713368_T001,快递员,PL_W304713368,0.0,unresolved
P08058,ORG_N2457605965,ORG_N2457605965_T001,销售经理,PL_W43806216,19.0,high
P08059,ORG_W60304653,ORG_W60304653_T001,本科生,PL_W60304653,0.0,verified
P08060,ORG_UNRES_W79582701,ORG_UNRES_W79582701_T001,房产经纪,PL_W79582701,0.0,unresolved
P08061,ORG_N2747153874,ORG_N2747153874_T001,房产经纪,PL_W1212175665,97.3,medium
P08062,ORG_W67091539,ORG_W67091539_T001,美容师,PL_W67091539,0.0,verified
P08063,ORG_W1504225085,ORG_W1504225085_T001,硕士研究生,PL_W1504225085,0.0,verified
P08064,ORG_W34587440,ORG_W34587440_T001,房产经纪,PL_W34587440,0.0,verified
P08065,ORG_N5161264621,ORG_N5161264621_T001,销售代表,PL_W657722110,46.3,medium
P08066,ORG_UNRES_W661810017,ORG_UNRES_W661810017_T001,软件工程师,PL_W661810017,0.0,unresolved
P08067,ORG_W660367473,ORG_W660367473_T001,高级数据分析师,PL_W660367473,0.0,verified
P08068,ORG_W686503820,ORG_W686503820_T001,本科生,PL_W686503820,0.0,verified
P08069,ORG_W943701267,ORG_W943701267_T002,运营经理,PL_W943701267,0.0,verified
P08070,ORG_W61759776,ORG_W61759776_T002,本科生,PL_W61759776,0.0,verified
P08071,ORG_N6363116952,ORG_N6363116952_T001,私教,PL_N6363116952,0.0,verified
P08072,ORG_N6336544162,ORG_N6336544162_T001,客服,PL_N6336544162,0.0,verified
P08073,ORG_UNRES_W661951674,ORG_UNRES_W661951674_T001,卡车司机,PL_W661951674,0.0,unresolved
P08074,ORG_UNRES_W61011150,ORG_UNRES_W61011150_T001,采购专员,PL_W61011150,0.0,unresolved
P08075,ORG_N2626681419,ORG_N2626681419_T001,销售代表,PL_W261803518,44.4,medium
P08076,ORG_UNRES_W661951777,ORG_UNRES_W661951777_T001,搬运工,PL_W661951777,0.0,unresolved
P08077,ORG_UNRES_W660807077,ORG_UNRES_W660807077_T001,销售代表,PL_W660807077,0.0,unresolved
P08078,ORG_N13208956571,ORG_N13208956571_T001,零售店员,PL_N13208956571,0.0,verified
P08079,ORG_N4288385077,ORG_N4288385077_T001,行政专员,PL_W60332347,29.9,medium
P08080,ORG_UNRES_W39525592,ORG_UNRES_W39525592_T001,客户经理,PL_W39525592,0.0,unresolved
P08081,ORG_N7557291258,ORG_N7557291258_T001,餐厅服务员,PL_N7557291258,0.0,verified
P08082,ORG_W61982576,ORG_W61982576_T001,采购专员,PL_W61982576,0.0,verified
P08083,ORG_UNRES_W41789641,ORG_UNRES_W41789641_T001,自媒体从业者,PL_W41789641,0.0,unresolved
P08084,ORG_W34582149,ORG_W34582149_T001,财务专员,PL_W34582149,0.0,verified
P08085,ORG_N12469089907,ORG_N12469089907_T001,收银员,PL_N12469089907,0.0,verified
P08086,ORG_UNRES_W67141522,ORG_UNRES_W67141522_T001,安装工,PL_W67141522,0.0,unresolved
P08087,ORG_N11612201949,ORG_N11612201949_T001,零售店员,PL_N11612201953,2.3,high
P08088,ORG_W231284913,ORG_W231284913_T002,酒店服务人员,PL_W231284913,0.0,verified
P08089,ORG_UNRES_W663829646,ORG_UNRES_W663829646_T001,客户经理,PL_W663829646,0.0,unresolved
P08090,ORG_W256116927,ORG_W256116927_T001,高级运营专员,PL_W663871037,25.9,medium
P08091,ORG_N3474264300,ORG_N3474264300_T001,餐厅服务员,PL_N3474264300,0.0,verified
P08092,ORG_W804454883,ORG_W804454883_T001,销售经理,PL_W60609247,95.8,medium
P08093,ORG_N7471852133,ORG_N7471852133_T001,财务经理,PL_W56010315,12.6,high
P08094,ORG_W122204304,ORG_W122204304_T001,部门经理,PL_W122204304,0.0,verified
P08095,ORG_UNRES_W804618150,ORG_UNRES_W804618150_T001,产品经理,PL_W804618150,0.0,unresolved
P08096,ORG_UNRES_W33189873,ORG_UNRES_W33189873_T001,搬运工,PL_W33189873,0.0,unresolved
P08097,ORG_UNRES_W34414743,ORG_UNRES_W34414743_T001,汽车技师,PL_W34414743,0.0,unresolved
P08098,ORG_N6090819024,ORG_N6090819024_T001,采购专员,PL_W495300892,36.5,medium
P08099,ORG_UNRES_W301970888,ORG_UNRES_W301970888_T001,软件工程师,PL_W301970888,0.0,unresolved
P08100,ORG_UNRES_W662105610,ORG_UNRES_W662105610_T001,自由设计师,PL_W662105610,0.0,unresolved
P08101,ORG_N13137063865,ORG_N13137063865_T001,数据分析师,PL_W1004706291,10.1,high
P08102,ORG_N6375000283,ORG_N6375000283_T001,高级运营专员,PL_N6375000283,0.0,verified
P08103,ORG_N9573757713,ORG_N9573757713_T001,高级数据分析师,PL_W943602453,18.8,high
P08104,ORG_UNRES_W661324913,ORG_UNRES_W661324913_T001,自由销售,PL_W661324913,0.0,unresolved
P08105,ORG_N6546010580,ORG_N6546010580_T001,零售店员,PL_N6546010580,0.0,verified
P08106,ORG_N13951116891,ORG_N13951116891_T001,健身教练,PL_N13951116891,0.0,verified
P08107,ORG_N6568160915,ORG_N6568160915_T001,美容师,PL_N6568160915,0.0,verified
P08108,ORG_N6365495234,ORG_N6365495234_T001,会计,PL_N6365495234,0.0,verified
P08109,ORG_W231268036,ORG_W231268036_T001,高级数据分析师,PL_W231268036,0.0,verified
P08110,ORG_N13010520113,ORG_N13010520113_T001,运营专员,PL_W801986444,17.8,high
